data_fato,qtde_boletins,tipo,natureza,horaFato,descBairro
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,SAO FRANCISCO
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CIDADE INDUSTRIAL
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CAJURU
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,UBERABA
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CAPAO DA IMBUIA
2019-10-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CAJURU
2019-10-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,FAZENDINHA
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,CENTRO
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,HAUER
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CIDADE INDUSTRIAL
2019-10-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,BOQUEIRAO
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CENTRO
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,GUAIRA
2019-10-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CAJURU
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,SAO FRANCISCO
2019-10-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,SAO FRANCISCO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SITIO CERCADO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,BARREIRINHA
2019-10-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,PINHEIRINHO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,SITIO CERCADO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,BOQUEIRAO
2019-10-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,CIDADE INDUSTRIAL
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BAIRRO ALTO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,PINHEIRINHO
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,TATUQUARA
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CAJURU
2019-10-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SAO BRAZ
2019-10-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CAMPO DE SANTANA
2019-10-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CENTRO
2019-10-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SITIO CERCADO
2019-10-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,CAJURU
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,GUAIRA
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,TATUQUARA
2019-10-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,CIDADE INDUSTRIAL
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,TATUQUARA
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CIDADE INDUSTRIAL
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,AGUA VERDE
2019-10-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,FANNY
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,GANCHINHO
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CAJURU
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,BOA VISTA
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO FRANCISCO
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO FRANCISCO
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,NOVO MUNDO
2019-10-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,CENTRO
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CAJURU
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,4,CENTRO
2019-10-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,CENTRO
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,TATUQUARA
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,PAROLIN
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,BOQUEIRAO
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,TATUQUARA
2019-10-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,BOQUEIRAO
2019-10-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CAMPO DE SANTANA
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,GANCHINHO
2019-10-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,BOQUEIRAO
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CABRAL
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CIDADE INDUSTRIAL
2019-10-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,TATUQUARA
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CENTRO
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,TATUQUARA
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,UBERABA
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,PRADO VELHO
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,TATUQUARA
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CENTRO
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PINHEIRINHO
2019-10-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,ATUBA
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,GANCHINHO
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CIDADE INDUSTRIAL
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2019-10-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2019-10-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SITIO CERCADO
2019-10-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,SAO FRANCISCO
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,ALTO DA RUA XV
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,CAMPO DE SANTANA
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CENTRO
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,NOVO MUNDO
2019-10-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",8,SANTA CANDIDA
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SAO FRANCISCO
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BOQUEIRAO
2019-10-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,PRADO VELHO
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SITIO CERCADO
2019-10-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2019-10-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CAJURU
2019-10-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SITIO CERCADO
2019-10-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,REBOUCAS
2019-10-27,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,CAJURU
2019-10-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,SITIO CERCADO
2019-10-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,PAROLIN
2019-10-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CAJURU
2019-10-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CIDADE INDUSTRIAL
2019-10-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,BAIRRO ALTO
2019-10-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,PORTAO
2019-10-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,TATUQUARA
2019-10-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CIDADE INDUSTRIAL
2019-10-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,TATUQUARA
2019-10-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CENTRO
2019-10-29,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,GUAIRA
2019-10-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,TATUQUARA
2019-10-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,BOQUEIRAO
2019-10-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,GUAIRA
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,UBERABA
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,TATUQUARA
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,JARDIM DAS AMERICAS
2019-10-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,AHU
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,AHU
2019-10-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CIDADE INDUSTRIAL
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2019-10-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,UBERABA
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CIDADE INDUSTRIAL
2019-10-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,CAMPINA DO SIQUEIRA
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,CIDADE INDUSTRIAL
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,CENTRO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SAO FRANCISCO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CIDADE INDUSTRIAL
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,PRADO VELHO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CENTRO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO FRANCISCO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2019-10-31,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CAMPO COMPRIDO
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CAPAO DA IMBUIA
2019-10-31,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,CIDADE INDUSTRIAL
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CIDADE INDUSTRIAL
2019-10-31,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,BACACHERI
2019-10-31,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,HAUER
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,CIDADE INDUSTRIAL
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,TATUQUARA
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,TINGUI
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,BAIRRO ALTO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,SITIO CERCADO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,UBERABA
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,ALTO BOQUEIRAO
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CENTRO
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SAO BRAZ
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,JARDIM DAS AMERICAS
2019-11-01,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SAO FRANCISCO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,SAO FRANCISCO
2019-11-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,GUABIROTUBA
2019-11-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",8,SAO FRANCISCO
2019-11-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,PAROLIN
2019-11-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CENTRO
2019-11-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,SITIO CERCADO
2019-11-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,XAXIM
2019-11-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CIDADE INDUSTRIAL
2019-11-02,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,TATUQUARA
2019-11-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,PRADO VELHO
2019-11-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,ALTO BOQUEIRAO
2019-11-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,TATUQUARA
2019-11-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CAJURU
2019-11-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO FRANCISCO
2019-11-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CENTRO
2019-11-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CIDADE INDUSTRIAL
2019-11-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CENTRO
2019-11-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CENTRO
2019-11-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,SAO FRANCISCO
2019-11-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CAJURU
2019-11-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,SAO BRAZ
2019-11-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,SAO FRANCISCO
2019-11-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",8,CAJURU
2019-11-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,SITIO CERCADO
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CAJURU
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SAO FRANCISCO
2019-11-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CAPAO DA IMBUIA
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,UBERABA
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BACACHERI
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CAJURU
2019-11-05,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CENTRO
2019-11-05,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,CENTRO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CAJURU
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,GUAIRA
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,TATUQUARA
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,TATUQUARA
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CENTRO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CIDADE INDUSTRIAL
2019-11-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,FAZENDINHA
2019-11-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,HAUER
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2019-11-06,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,FAZENDINHA
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SANTA CANDIDA
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SAO FRANCISCO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PORTAO
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,BATEL
2019-11-06,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,PAROLIN
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CIDADE INDUSTRIAL
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,CAJURU
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CIDADE INDUSTRIAL
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,TINGUI
2019-11-07,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,UBERABA
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,CAJURU
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,SITIO CERCADO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,GUAIRA
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,CENTRO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CENTRO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,TATUQUARA
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CAJURU
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,SITIO CERCADO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,TATUQUARA
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,CIDADE INDUSTRIAL
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,NOVO MUNDO
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,SANTA CANDIDA
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,SITIO CERCADO
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CENTRO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CIDADE INDUSTRIAL
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO FRANCISCO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CAJURU
2019-11-07,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,UBERABA
2019-11-07,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SAO FRANCISCO
2019-11-07,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2019-11-07,3,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SAO FRANCISCO
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CAJURU
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,TATUQUARA
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,TATUQUARA
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CIDADE INDUSTRIAL
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CAJURU
2019-11-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,SITIO CERCADO
2019-11-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,XAXIM
2019-11-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,SAO FRANCISCO
2019-11-08,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,PINHEIRINHO
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,GUAIRA
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,BAIRRO ALTO
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CAMPO DE SANTANA
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,UBERABA
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2019-11-08,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CENTRO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,TATUQUARA
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,CENTRO
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",4,CIDADE INDUSTRIAL
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",4,CIDADE INDUSTRIAL
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",7,CAMPO COMPRIDO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,7,CAMPO COMPRIDO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CENTRO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,PINHEIRINHO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,FANNY
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,ALTO BOQUEIRAO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,TATUQUARA
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SAO FRANCISCO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,UBERABA
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BATEL
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,CAJURU
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CAJURU
2019-11-09,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SAO FRANCISCO
2019-11-09,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CENTRO
2019-11-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,TARUMA
2019-11-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",2,CIDADE INDUSTRIAL
2019-11-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,UBERABA
2019-11-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CENTRO
